,id,key,title,excerpt,matched_title,description,thumbnail
1727,551305,Lists_of_planets,Lists of planets,"list of geophysical planets in the Solar System, see: List of gravitationally rounded objects of the Solar System This also includes a list of the eight",,,
1728,33978,Weather,Weather,"very thin atmosphere throughout the Solar System. The movement of mass ejected from the Sun is known as the solar wind. On Earth, the common weather phenomena",,Short-term state of the atmosphere,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 147, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Thunder_lightning_Garajau_Madeira_289985700.jpg/200px-Thunder_lightning_Garajau_Madeira_289985700.jpg'}"
1729,27743,Solar_energy,Solar energy,"include the use of photovoltaic systems, concentrated solar power, and solar water heating to harness the energy. Passive solar techniques include orienting",,Radiant light and heat from the Sun that is harnessed using a range of technologies,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 133, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Saul%C4%97s_elektrin%C4%97.jpg/200px-Saul%C4%97s_elektrin%C4%97.jpg'}"
1730,772868,Solar_thermal_collector,Solar thermal collector,"A solar thermal collector collects heat by absorbing sunlight. The term ""solar collector"" commonly refers to a device for solar hot water heating, but",,Device that collects heat,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 150, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Solar_panels%2C_Santorini2.jpg/200px-Solar_panels%2C_Santorini2.jpg'}"
1731,24357459,Ivanpah_Solar_Power_Facility,Ivanpah Solar Power Facility,The Ivanpah Solar Electric Generating System is a concentrated solar thermal plant in the Mojave Desert. It is located at the base of Clark Mountain in,,Concentrated solar thermal power station in the Mojave Desert of California,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 150, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Ivanpah_Solar_Power_Facility_%281%29.jpg/200px-Ivanpah_Solar_Power_Facility_%281%29.jpg'}"
1732,18412841,Stability_of_the_Solar_System,Stability of the Solar System,"The stability of the Solar System is a subject of much inquiry in astronomy. Though the planets have been stable when historically observed, and will be",,Long term dynamical interactions that disrupt the Solar System,
1733,55619793,ʻOumuamua,ʻOumuamua,"ʻOumuamua is the first interstellar object detected passing through the Solar System. Formally designated 1I/2017 U1, ʻOumuamua was discovered by Robert Weryk",,Interstellar object discovered Oct 2017,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 124, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/c/c2/A2017U1_5gsmoothWHT_enhanced.jpg/200px-A2017U1_5gsmoothWHT_enhanced.jpg'}"
1734,206555,Solar_cycle,Solar cycle,"The solar cycle, also known as the solar magnetic activity cycle, sunspot cycle, or Schwabe cycle, is a nearly periodic 11-year change in the Sun's activity",,Periodic change in the Sun's activity,"{'mimetype': 'image/gif', 'size': None, 'width': 200, 'height': 150, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Solar_Cycle_Prediction.gif/200px-Solar_Cycle_Prediction.gif'}"
1735,788460,List_of_Solar_System_probes,List of Solar System probes,above bodies. Spaceflight portal Solar System portal Lists of spacecraft Discovery and exploration of the Solar System Robotic spacecraft Satellites Sample,,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 133, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/0/0e/CRS-9_mission_%2828348649546%29.jpg/200px-CRS-9_mission_%2828348649546%29.jpg'}"
1736,534079,Timeline_of_discovery_of_Solar_System_planets_and_their_moons,Timeline of discovery of Solar System planets and their moons,The timeline of discovery of Solar System planets and their natural satellites charts the progress of the discovery of new bodies over history. Each object,,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 113, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/19/Solar_System_true_color.jpg/200px-Solar_System_true_color.jpg'}"
1737,3507365,Solar_panel,Solar panel,"Solar panels use sunlight as a source of energy to generate direct current electricity. A collection of PV modules is called a PV panel, and a system",,Assembly of photovoltaic cells used to generate electrical power,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 133, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Photovoltaik_Dachanlage_Hannover_-_Schwarze_Heide_-_1_MW.jpg/200px-Photovoltaik_Dachanlage_Hannover_-_Schwarze_Heide_-_1_MW.jpg'}"
1738,28538,Solar_wind,Solar wind,"The solar wind is a stream of charged particles released from the upper atmosphere of the Sun, called the corona. This plasma mostly consists of electrons",,Stream of charged particles from the Sun,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 199, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Solar_wind_Speed_interplanetary_magnetic_field.jpg/200px-Solar_wind_Speed_interplanetary_magnetic_field.jpg'}"
1739,22915,Planet,Planet,"accumulation of material driven by gravity, a process called accretion. The Solar System has at least eight planets: the terrestrial planets Mercury, Venus, Earth",,Astronomical object,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Mercury_in_color_-_Prockter07-edit1.jpg/200px-Mercury_in_color_-_Prockter07-edit1.jpg'}"
1740,1072751,Circumstellar_habitable_zone,Circumstellar habitable zone,pressure. The bounds of the CHZ are based on Earth's position in the Solar System and the amount of radiant energy it receives from the Sun. Due to the,,Orbits where planets may have liquid surface water,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 117, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Diagram_of_different_habitable_zone_regions_by_Chester_Harman.jpg/200px-Diagram_of_different_habitable_zone_regions_by_Chester_Harman.jpg'}"
1741,4640562,Solar_core,Solar core,"to 0.25 of solar radius (140,000 - 170,000 kilometres (86,000 - 110,000 miles)). It is the hottest part of the Sun and of the Solar System. It has a density",,Central region of the Sun,"{'mimetype': 'image/svg+xml', 'size': 21142, 'width': 200, 'height': 100, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Sun_poster.svg/200px-Sun_poster.svg.png'}"
1742,26634059,Wonders_of_the_Solar_System,Wonders of the Solar System,"Solar System is a 2010 television series co-produced by the BBC and Science Channel, and hosted by physicist Brian Cox. Wonders of the Solar System was",,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 113, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/en/thumb/1/18/BBC_WOTSS_title.jpg/200px-BBC_WOTSS_title.jpg'}"
1743,9588,Extraterrestrial_life,Extraterrestrial life,"life, such as microorganisms, has been hypothesized to exist in the Solar System and throughout the universe. This hypothesis relies on the vast size",,Life that did not originate on Earth,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 137, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/8/83/Telescope_Kepler-NASA.jpeg/200px-Telescope_Kepler-NASA.jpeg'}"
1744,202899,Atmosphere,Atmosphere,"gas and matter that, which later condensed to form the planets of the Solar system. The atmospheres of the planets Venus and Mars are principally composed",,Layer of gases surrounding an astronomical body held by gravity,"{'mimetype': 'image/jpeg', 'size': None, 'width': 179, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Mars_atmosphere.jpg/179px-Mars_atmosphere.jpg'}"
1745,32571,Volcano,Volcano,"the Solar System, with temperatures exceeding 1,800 K (1,500 °C). In February 2001, the largest recorded volcanic eruptions in the Solar System occurred",,"Rupture in the crust of a planet that allows lava, ash, and gases to escape from below the surface","{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 133, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Andhika_bayu_nugraha-taman_nasional_bromo_tengger_semeru.jpg/200px-Andhika_bayu_nugraha-taman_nasional_bromo_tengger_semeru.jpg'}"
1746,172987,Solar_mass,Solar mass,"The solar mass (M☉) is a standard unit of mass in astronomy, equal to approximately 2×1030 kg. It is often used to indicate the masses of other stars",,Standard unit of mass in astronomy,"{'mimetype': 'image/svg+xml', 'size': 3956, 'width': 200, 'height': 148, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Sun_vs_planets_en.svg/200px-Sun_vs_planets_en.svg.png'}"
1747,252372,Planetary_system,Planetary system,"together with the planetary system revolving around it, including Earth, forms the Solar System. The term exoplanetary system is sometimes used in reference",,Set of non-stellar objects in orbit around a star,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 160, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Artist_Concept_Planetary_System.jpg/200px-Artist_Concept_Planetary_System.jpg'}"
1748,39,Albedo,Albedo,"albedo 'whiteness') is the measure of the diffuse reflection of solar radiation out of the total solar radiation and measured on a scale from 0, corresponding",,Ratio of how much light is reflected back from a body,"{'mimetype': 'image/svg+xml', 'size': 7044, 'width': 143, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/18/Albedo-e_hg.svg/143px-Albedo-e_hg.svg.png'}"
1749,589853,Skathi_(moon),Skathi (moon),means that it orbits at a sharp angle compared to most objects in the Solar System. Skathi also has an orbital eccentricity of 0.246. A circular orbit has,,Satellite of Saturn,"{'mimetype': 'image/gif', 'size': None, 'width': 200, 'height': 125, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/18/Skathi-discovery-CFHT.gif/200px-Skathi-discovery-CFHT.gif'}"
1750,19468046,Autoimmune_disease,Autoimmune disease,An autoimmune disease is a condition arising from an abnormal immune response to a functioning body part. At least 80 types of autoimmune diseases have,,Abnormal immune response to a normal body part,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/5/52/Lupusfoto.jpg/200px-Lupusfoto.jpg'}"
1751,17432575,List_of_autoimmune_diseases,List of autoimmune diseases,This list of autoimmune diseases is categorized by organ and tissue type to help locate diseases that may be similar. Overview of the qualifiers for the,,,
1752,338699,Addison's_disease,Addison's disease,"overproduced. Addison's disease is associated with the development of other autoimmune diseases, such as type I diabetes, thyroid disease (Hashimoto's thyroiditis)",,Endocrine disorder,"{'mimetype': 'image/jpeg', 'size': None, 'width': 150, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/6/69/Addison%27sLegs.jpg/150px-Addison%27sLegs.jpg'}"
1753,660960,Hashimoto's_thyroiditis,Hashimoto's thyroiditis,"known as chronic lymphocytic thyroiditis and Hashimoto's disease, is an autoimmune disease in which the thyroid gland is gradually destroyed. Early on",,Autoimmune disease,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 133, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/5/51/Hashimoto_thyroiditis_-_alt_--_very_low_mag.jpg/200px-Hashimoto_thyroiditis_-_alt_--_very_low_mag.jpg'}"
1754,93842,Autoimmunity,Autoimmunity,"constituents. Any disease resulting from this type of immune response is termed an ""autoimmune disease"". Prominent examples include celiac disease, post-infectious",,Medical condition,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 149, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Fimmu-12-744396-g002.jpg/200px-Fimmu-12-744396-g002.jpg'}"
1755,63526,Coeliac_disease,Coeliac disease,"Coeliac disease (British English) or celiac disease (American English) is a long-term autoimmune disorder, primarily affecting the small intestine, where",,Autoimmune disorder that results in a reaction to gluten,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 177, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Coeliac_path.jpg/200px-Coeliac_path.jpg'}"
1756,660869,Autoimmune_hepatitis,Autoimmune hepatitis,"Autoimmune hepatitis, formerly known as lupoid hepatitis, plasma cell hepatitis, or autoimmune chronic active hepatitis, is a chronic, autoimmune disease",,"Chronic, autoimmune disease of the liver","{'mimetype': 'image/jpeg', 'size': None, 'width': 150, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Autoimmune_hepatitis_-_cropped_-_very_high_mag.jpg/150px-Autoimmune_hepatitis_-_cropped_-_very_high_mag.jpg'}"
1757,41446547,Autoimmune_encephalitis,Autoimmune encephalitis,Autoimmune encephalitis is a type of encephalitis that can result from a number of autoimmune diseases including: Rasmussen encephalitis Systemic lupus,,,
1758,60140,Sjögren_syndrome,Sjögren syndrome,"Sjögren syndrome or Sjögren's syndrome (SjS, SS) is a long-term autoimmune disease that affects the body's moisture-producing (lacrimal and salivary) glands",,Medical condition,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 151, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/3/33/Sjogren%27s_syndrome_%282%29.jpg/200px-Sjogren%27s_syndrome_%282%29.jpg'}"
1759,63522,Crohn's_disease,Crohn's disease,"microbial antigens. While Crohn's is an immune-related disease, it does not appear to be an autoimmune disease (in that the immune system is not being triggered",,Type of inflammatory bowel disease,"{'mimetype': 'image/svg+xml', 'size': 8034, 'width': 200, 'height': 87, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/6/63/Crohn%27s_Disease_vs_Colitis_ulcerosa.svg/200px-Crohn%27s_Disease_vs_Colitis_ulcerosa.svg.png'}"
